iter	RMSE
6327	7254.643502
6328	7254.587543
6329	7254.503305
6330	7254.503162
6331	7254.458452
6332	7254.401657
6333	7254.331698
6334	7254.315112
6335	7254.251011
6336	7254.184573
6337	7254.137826
6338	7254.050677
6339	7254.005568
6340	7253.793948
6341	7253.737319
6342	7253.691864
6343	7253.63807
6344	7253.582942
6345	7253.525174
6346	7253.51674
6347	7253.437789
6348	7253.388127
6349	7253.333279
6350	7253.244121
6351	7253.217856
6352	7253.143617
6353	7253.118669
6354	7253.010077
6355	7252.966266
6356	7252.958533
6357	7252.900925
6358	7252.882496
6359	7252.813482
6360	7252.812584
6361	7252.757739
6362	7252.680805
6363	7252.620462
6364	7252.506485
6365	7252.497232
6366	7252.459988
6367	7252.425563
6368	7252.424044
6369	7252.364454
6370	7252.31227
6371	7252.181898
6372	7252.14811
6373	7252.141607
6374	7252.036861
6375	7252.03628
6376	7252.011205
6377	7251.980716
6378	7251.956415
6379	7251.793899
6380	7251.790194
6381	7251.710819
6382	7251.681725
6383	7251.676375
6384	7251.673445
6385	7251.602406
6386	7251.568001
6387	7251.470004
6388	7251.435085
6389	7251.368189
6390	7251.312522
6391	7251.286905
6392	7251.275811
6393	7251.209286
6394	7251.157983
6395	7251.10246
6396	7251.029419
6397	7250.944964
6398	7250.914675
6399	7250.900845
6400	7250.872687
6401	7250.785532
6402	7250.781114
6403	7250.701252
6404	7250.522027
6405	7250.449632
6406	7250.446088
6407	7250.44258
6408	7250.421285
6409	7250.366511
6410	7250.315369
6411	7250.252374
6412	7250.240728
6413	7250.223721
6414	7250.171454
6415	7250.110611
6416	7250.072281
6417	7250.068218
6418	7250.060271
6419	7249.959207
6420	7249.948536
6421	7249.896233
6422	7249.861022
6423	7249.843324
6424	7249.827094
6425	7249.772808
6426	7249.598748
6427	7249.56162
6428	7249.497024
6429	7249.347569
6430	7249.196926
6431	7249.04885
6432	7248.915348
6433	7248.771092
6434	7248.720623
6435	7248.720379
6436	7248.715135
6437	7248.667915
6438	7248.654456
6439	7248.635871
6440	7248.609626
6441	7248.549291
6442	7248.540976
6443	7248.517743
6444	7248.445295
6445	7248.424266
6446	7248.4123
6447	7248.394136
6448	7248.392761
6449	7248.374397
6450	7248.311007
6451	7248.259706
6452	7248.250491
6453	7248.179377
6454	7248.115242
6455	7248.071185
6456	7248.009536
6457	7247.869477
6458	7247.777234
6459	7247.723167
6460	7247.70643
6461	7247.662668
6462	7247.620656
6463	7247.547554
6464	7247.537573
6465	7247.516564
6466	7247.398385
6467	7247.391557
6468	7247.363554
6469	7247.325896
6470	7247.325088
6471	7247.242706
6472	7247.224424
6473	7247.191438
6474	7247.157551
6475	7247.156519
6476	7247.141383
6477	7247.13601
6478	7247.106211
6479	7247.084383
6480	7247.042721
6481	7247.025756
6482	7246.958758
6483	7246.909823
6484	7246.842888
6485	7246.79758
6486	7246.746123
6487	7246.606528
6488	7246.571215
6489	7246.524258
6490	7246.50931
6491	7246.496831
6492	7246.36725
6493	7246.336087
6494	7246.31761
6495	7246.317247
6496	7246.203885
6497	7246.172734
6498	7246.170898
6499	7246.061693
6500	7246.041814
6501	7245.990254
6502	7245.937039
6503	7245.916933
6504	7245.877143
6505	7245.864357
6506	7245.818915
6507	7245.729455
6508	7245.72112
6509	7245.655856
6510	7245.583232
6511	7245.495617
6512	7245.425845
6513	7245.411006
6514	7245.360745
6515	7245.287829
6516	7245.265537
6517	7245.224291
6518	7245.125827
6519	7245.10449
6520	7245.074007
6521	7245.026625
6522	7244.975301
6523	7244.878075
6524	7244.851567
6525	7244.823235
6526	7244.768977
6527	7244.746677
6528	7244.735736
6529	7244.585706
6530	7244.585536
6531	7244.583659
6532	7244.503625
6533	7244.464764
6534	7244.453224
6535	7244.374214
6536	7244.373053
6537	7244.298003
6538	7244.273878
6539	7244.213987
6540	7244.142118
6541	7244.127522
